,id,left,top,right,bottom,CCTV수,교차로수,주차면수,N버스_노선개수,지하철역수,가게면적,음주사고수,index_dt,index_rf,index_gbm,y_pred_dt,y_pred_rf,y_pred_gbm
1937,1166,202058.2087,447681.686,202158.2087,447581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1938,1167,202058.2087,447581.686,202158.2087,447481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1939,1164,202058.2087,447881.686,202158.2087,447781.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
1940,1165,202058.2087,447781.686,202158.2087,447681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1941,1158,202058.2087,448481.686,202158.2087,448381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1942,1159,202058.2087,448381.686,202158.2087,448281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1943,1178,202058.2087,446481.686,202158.2087,446381.686,0.0,0.0,0,0,0,902.59,0,0.020063538250408103,0.02394601977858758,0.02607892043316925,1,1,1
1944,1179,202058.2087,446381.686,202158.2087,446281.686,1.0,0.0,0,0,0,136.77,0,-0.02298177343833789,-0.00868131335721637,-0.02028633763135399,1,1,1
1945,1176,202058.2087,446681.686,202158.2087,446581.686,2.0,0.0,0,0,0,3668.85,0,0.029510291806439617,0.0727161027357453,0.0575294744796378,1,1,1
1947,1182,202058.2087,446081.686,202158.2087,445981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1948,1183,202058.2087,445981.686,202158.2087,445881.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
1949,1180,202058.2087,446281.686,202158.2087,446181.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
1950,1181,202058.2087,446181.686,202158.2087,446081.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
1952,1171,202058.2087,447181.686,202158.2087,447081.686,0.0,0.0,185,0,0,620.9,0,0.01380189332884077,0.029430097248148164,0.03780605859467235,1,1,1
1953,1168,202058.2087,447481.686,202158.2087,447381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1954,1169,202058.2087,447381.686,202158.2087,447281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1955,1174,202058.2087,446881.686,202158.2087,446781.686,0.0,0.0,0,0,0,784.24,0,0.017432753783556264,0.020806154013626923,0.022659383064856306,1,1,1
1956,1175,202058.2087,446781.686,202158.2087,446681.686,4.0,0.0,0,0,0,1039.72,0,-0.0809762728006698,-0.021655346623202464,-0.06691129147069955,1,1,1
1957,1172,202058.2087,447081.686,202158.2087,446981.686,2.0,0.0,0,0,0,190.78,0,-0.04780320655117226,-0.019558277670986557,-0.04296389547902889,1,1,1
1960,1355,202258.2087,446581.686,202358.2087,446481.686,0.0,0.0,0,0,0,626.65,0,0.013929709219710207,0.016625237698458774,0.01810606752727762,1,1,1
1961,1352,202258.2087,446881.686,202358.2087,446781.686,2.0,0.0,0,0,0,256.83,0,-0.04633499096996767,-0.017805948699498163,-0.041055484467815796,1,1,1
1962,1353,202258.2087,446781.686,202358.2087,446681.686,4.0,0.0,0,0,0,682.94,0,-0.08890708211273905,-0.03112084140666392,-0.07721988920848318,1,1,1
1963,1358,202258.2087,446281.686,202358.2087,446181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1964,1359,202258.2087,446181.686,202358.2087,446081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1965,1356,202258.2087,446481.686,202358.2087,446381.686,1.0,0.0,0,0,0,371.03,0,-0.017774442900064035,-0.002466315857430283,-0.013517762862439837,1,1,1
1966,1357,202258.2087,446381.686,202358.2087,446281.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
1967,1346,202258.2087,447481.686,202358.2087,447381.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
1968,1347,202258.2087,447381.686,202358.2087,447281.686,1.0,0.0,0,0,0,1085.15,0,-0.0019003761195973377,0.016479530700015475,0.007115612933585855,1,1,1
1969,1344,202258.2087,447681.686,202358.2087,447581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1970,1345,202258.2087,447581.686,202358.2087,447481.686,0.0,0.0,18,0,0,0.0,0,0.0,0.0012607208762546603,0.0019329205900268955,1,1,1
1971,1350,202258.2087,447081.686,202358.2087,446981.686,3.0,0.0,0,0,0,798.93,0,-0.06030674440028651,-0.015733719255603403,-0.04963044836449902,1,1,1
1972,1351,202258.2087,446981.686,202358.2087,446881.686,4.0,0.0,26,0,0,89.74,0,-0.10209323628034793,-0.045037597959084096,-0.09156747511484684,1,1,1
1973,1348,202258.2087,447281.686,202358.2087,447181.686,0.0,0.0,0,0,0,1373.9,0,0.03054021782009073,0.03645003442737176,0.03969668263899581,1,1,1
1974,1349,202258.2087,447181.686,202358.2087,447081.686,1.0,0.0,38,0,0,114.96,0,-0.023466584669618318,-0.006598418227529554,-0.016835893191849857,1,1,1
1975,1370,202258.2087,445081.686,202358.2087,444981.686,0.0,0.0,0,0,0,784.58,0,0.0174403115927555,0.0208151743293015,0.022669206830848925,1,1,1
1976,1371,202258.2087,444981.686,202358.2087,444881.686,1.0,0.0,0,0,0,3456.86,0,0.050820011103699395,0.07940180390166178,0.07564244835227191,1,1,1
1977,1368,202258.2087,445281.686,202358.2087,445181.686,2.0,0.0,0,0,0,393.07,0,-0.04330653236613248,-0.014191455148013246,-0.037119043647714775,1,1,1
1978,1369,202258.2087,445181.686,202358.2087,445081.686,2.0,0.0,0,0,0,1912.76,0,-0.009525570419110369,0.026126437579938273,0.006790012062057073,1,1,1
1980,1375,202258.2087,444581.686,202358.2087,444481.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1981,1372,202258.2087,444881.686,202358.2087,444781.686,1.0,0.0,0,0,0,1960.77,0,0.017563650030506632,0.03971002720288705,0.03241527757610533,2,1,1
1982,1373,202258.2087,444781.686,202358.2087,444681.686,0.0,0.0,0,4,0,2978.24,0,0.03468832947111052,0.06346691317601294,0.08605156714663577,1,1,1
1983,1362,202258.2087,445881.686,202358.2087,445781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1984,1363,202258.2087,445781.686,202358.2087,445681.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
1985,1360,202258.2087,446081.686,202358.2087,445981.686,1.0,0.0,0,0,0,328.45,0,-0.01872094735801546,-0.003595977743970415,-0.014748045085868354,1,1,1
1986,1361,202258.2087,445981.686,202358.2087,445881.686,0.0,0.0,0,0,0,373.3,0,0.008298029923749813,0.0099037760038852,0.010785917191307327,1,1,1
1987,1366,202258.2087,445481.686,202358.2087,445381.686,1.0,0.0,192,0,0,71.04,0,-0.02444287578735497,0.003022536726881804,-0.0015676831182087174,1,1,1
1988,1367,202258.2087,445381.686,202358.2087,445281.686,1.0,0.0,0,0,0,842.93,0,-0.007284648308535674,0.010053351692083313,0.00011704646672685767,1,1,1
1989,1364,202258.2087,445681.686,202358.2087,445581.686,0.0,0.0,0,0,0,295.99,0,0.006579517484946979,0.00785271540152687,0.008552166165162219,1,1,1
1992,1339,202258.2087,448181.686,202358.2087,448081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1993,1336,202258.2087,448481.686,202358.2087,448381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1994,1337,202258.2087,448381.686,202358.2087,448281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1995,1342,202258.2087,447881.686,202358.2087,447781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1996,1343,202258.2087,447781.686,202358.2087,447681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1997,1340,202258.2087,448081.686,202358.2087,447981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1998,1341,202258.2087,447981.686,202358.2087,447881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
1999,1282,202158.2087,444981.686,202258.2087,444881.686,1.0,0.0,0,0,0,1042.86,0,-0.002840434210878831,0.015357562612138945,0.005893709804680444,1,1,1
2001,1280,202158.2087,445181.686,202258.2087,445081.686,2.0,0.0,0,0,0,2992.87,0,0.014484033387322556,0.05478212335426574,0.037998094080548786,1,1,1
2003,1284,202158.2087,444781.686,202258.2087,444681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2004,1514,202458.2087,448481.686,202558.2087,448381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2005,1515,202458.2087,448381.686,202558.2087,448281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2006,1518,202458.2087,448081.686,202558.2087,447981.686,0.0,0.0,0,0,0,79.2,0,0.0017605249664103542,0.002101202945372912,0.002288359607692313,1,1,1
2007,1519,202458.2087,447981.686,202558.2087,447881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2008,1516,202458.2087,448281.686,202558.2087,448181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2009,1517,202458.2087,448181.686,202558.2087,448081.686,0.0,0.0,0,0,0,550.77,0,0.012242984037245339,0.014612115482614122,0.015913634105160293,1,1,1
2010,1530,202458.2087,446881.686,202558.2087,446781.686,2.0,0.0,0,0,0,3461.31,0,0.024896916155823387,0.06720999592662036,0.05153293214402589,1,1,1
2012,1528,202458.2087,447081.686,202558.2087,446981.686,1.0,0.0,0,0,0,311.53,0,-0.0190970595099304,-0.0040448711004819025,-0.015236921911148078,1,1,1
2013,1529,202458.2087,446981.686,202558.2087,446881.686,1.0,1.0,0,0,0,717.93,0,0.0984831119913746,0.1040139218428533,0.0818353197147347,1,1,1
2014,1534,202458.2087,446481.686,202558.2087,446381.686,0.0,0.0,0,0,0,145.2,0,0.003227629105085649,0.0038522053998503378,0.004195325947435906,1,1,1
2015,1535,202458.2087,446381.686,202558.2087,446281.686,0.0,0.0,0,0,0,438.64,0,0.009750463021038354,0.011637268433817852,0.012673813867653485,1,1,1
2017,1533,202458.2087,446581.686,202558.2087,446481.686,0.0,0.0,0,0,0,874.29,0,0.019434461778824602,0.023195211150379834,0.02526123638143071,1,1,1
2018,1522,202458.2087,447681.686,202558.2087,447581.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2019,1523,202458.2087,447581.686,202558.2087,447481.686,1.0,1.0,0,0,1,0.0,0,0.16832362409462892,0.17290163442853995,0.10480431963893212,1,1,1
2020,1520,202458.2087,447881.686,202558.2087,447781.686,0.0,0.0,0,0,0,151.41,0,0.003365670267224643,0.004016958812612532,0.004374754143948145,1,1,1
2021,1521,202458.2087,447781.686,202558.2087,447681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2024,1524,202458.2087,447481.686,202558.2087,447381.686,1.0,1.0,0,0,0,470.87,0,0.09299125216560009,0.09745933598825947,0.07469690904962785,1,1,1
2025,1525,202458.2087,447381.686,202558.2087,447281.686,1.0,0.0,0,0,0,3329.95,0,0.04799894767583149,0.07603483842442345,0.07197558322838007,1,1,1
2027,1451,202358.2087,445881.686,202458.2087,445781.686,1.0,0.0,0,0,0,36.84,0,-0.025203102477395805,-0.011332490255336511,-0.023173658030302136,1,1,1
2028,1448,202358.2087,446181.686,202458.2087,446081.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2029,1449,202358.2087,446081.686,202458.2087,445981.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2030,1454,202358.2087,445581.686,202458.2087,445481.686,4.0,0.0,0,0,0,389.44,0,-0.09543124975972692,-0.0389074962610446,-0.08570011073446415,1,1,1
2031,1455,202358.2087,445481.686,202458.2087,445381.686,1.0,0.0,0,0,0,339.0,0,-0.01848643298433327,-0.0033160826546562213,-0.01444321940580328,1,1,1
2032,1452,202358.2087,445781.686,202458.2087,445681.686,4.0,0.0,0,0,0,369.88,0,-0.09586604607718888,-0.03942642971573518,-0.08626526621333362,1,1,1
2033,1453,202358.2087,445681.686,202458.2087,445581.686,0.0,0.0,0,0,0,248.13,0,0.00551564469590153,0.006582973318628543,0.007169326634554211,1,1,1
2034,1442,202358.2087,446781.686,202458.2087,446681.686,1.0,0.0,0,0,0,218.92,0,-0.02115567336269887,-0.006501845908196363,-0.01791274240696102,1,1,1
2036,1440,202358.2087,446981.686,202458.2087,446881.686,0.0,0.0,0,0,0,569.65,0,0.012662664736308815,0.015113008305955543,0.016459142052044518,1,1,1
2037,1441,202358.2087,446881.686,202458.2087,446781.686,2.0,0.0,0,0,0,1139.18,0,-0.026721364655419987,0.005603096993049676,-0.015561367045501248,1,1,1
2038,1446,202358.2087,446381.686,202458.2087,446281.686,1.0,0.0,0,0,0,306.69,0,-0.019204647146766587,-0.004173277947143578,-0.01537676610939594,1,1,1
2039,1447,202358.2087,446281.686,202458.2087,446181.686,1.0,0.0,0,0,0,246.22,0,-0.02054882574170136,-0.005777567620207973,-0.017123951784612533,1,1,1
2040,1444,202358.2087,446581.686,202458.2087,446481.686,0.0,0.0,0,0,0,350.28,0,0.007786321783260338,0.009293047572035648,0.010120790446748273,1,1,1
2041,1445,202358.2087,446481.686,202458.2087,446381.686,1.0,0.0,0,0,0,290.75,0,-0.019558975025107256,-0.004596171570240096,-0.01583732737387341,1,1,1
2042,1466,202358.2087,444381.686,202458.2087,444281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2043,1467,202358.2087,444281.686,202458.2087,444181.686,0.0,1.0,0,1,0,0.0,0,0.10066773599863237,0.09339016085846968,0.08532995192176465,1,1,1
2044,1464,202358.2087,444581.686,202458.2087,444481.686,1.0,0.0,0,0,0,4418.85,0,0.07220394307891527,0.10492372588927906,0.1034376384912104,1,1,1
2045,1465,202358.2087,444481.686,202458.2087,444381.686,3.0,0.0,0,0,0,2009.42,0,-0.03339894305445229,0.016380992276523565,-0.014655241022132011,1,1,1
2046,1458,202358.2087,445181.686,202458.2087,445081.686,0.0,0.0,0,0,0,395.56,0,0.008792844137793935,0.01049434137716804,0.011429084929529938,1,1,1
2047,1459,202358.2087,445081.686,202458.2087,444981.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2048,1456,202358.2087,445381.686,202458.2087,445281.686,3.0,0.0,0,0,0,450.81,0,-0.06804505186628111,-0.02496946129276524,-0.05968882900376478,1,1,1
2049,1457,202358.2087,445281.686,202458.2087,445181.686,1.0,0.0,0,0,0,417.88,0,-0.016733021250110433,-0.0012233694181535033,-0.012164105695515785,1,1,1
2050,1462,202358.2087,444781.686,202458.2087,444681.686,3.0,0.0,0,0,0,3703.63,0,0.0042613978968366745,0.06132895997955692,0.034296295984792155,1,1,1
2051,1463,202358.2087,444681.686,202458.2087,444581.686,1.0,0.0,0,0,0,4744.06,0,0.07943298757798485,0.11355165783201547,0.11283407066315002,1,1,1
2052,1460,202358.2087,444981.686,202458.2087,444881.686,1.0,0.0,0,0,0,265.42,0,-0.020122031810450365,-0.0052681850879963575,-0.016569197940323487,1,1,1
2053,1461,202358.2087,444881.686,202458.2087,444781.686,1.0,0.0,0,0,0,2345.82,0,0.02612286894864182,0.04992553470434967,0.04354069256274579,2,1,1
2055,1435,202358.2087,447481.686,202458.2087,447381.686,1.0,0.0,0,0,0,618.92,0,-0.01226413312830314,0.004110290179545614,-0.006355370650939239,1,1,1
2056,1432,202358.2087,447781.686,202458.2087,447681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2057,1433,202358.2087,447681.686,202458.2087,447581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2058,1438,202358.2087,447181.686,202458.2087,447081.686,1.0,0.0,0,0,0,2710.79,0,0.03423573254701034,0.05960831297420764,0.054085927487233974,1,1,1
2059,1439,202358.2087,447081.686,202458.2087,446981.686,1.0,0.0,0,0,0,2120.32,0,0.02111026314150123,0.04394294298488513,0.03702522423528853,2,1,1
2060,1436,202358.2087,447381.686,202458.2087,447281.686,0.0,0.0,0,0,0,1783.49,0,0.039644932731606096,0.04731659647781735,0.05153114238286822,1,1,1
2061,1437,202358.2087,447281.686,202458.2087,447181.686,0.0,0.0,0,0,0,3074.79,0,0.06834904749329411,0.08157522480307039,0.08884122775424554,1,1,1
2062,1426,202358.2087,448381.686,202458.2087,448281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2063,1427,202358.2087,448281.686,202458.2087,448181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2064,1425,202358.2087,448481.686,202458.2087,448381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2065,1430,202358.2087,447981.686,202458.2087,447881.686,0.0,0.0,140,0,0,0.0,0,0.0,0.009805606815314026,0.015033826811320301,1,1,1
2066,1431,202358.2087,447881.686,202458.2087,447781.686,1.0,1.0,0,0,0,0.0,0,0.0825243532901753,0.08496699468917181,0.06109185995273291,1,1,1
2067,1428,202358.2087,448181.686,202458.2087,448081.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2068,1429,202358.2087,448081.686,202458.2087,447981.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
2069,1642,202558.2087,444581.686,202658.2087,444481.686,1.0,0.0,0,0,0,1174.06,0,7.599098600296825e-05,0.018838343248918317,0.00968452774065559,1,1,1
2070,1643,202558.2087,444481.686,202658.2087,444381.686,1.0,0.0,0,0,0,5036.75,0,0.08593914985599806,0.12131682311081847,0.12129088851132502,1,1,1
2071,1640,202558.2087,444781.686,202658.2087,444681.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
2072,1641,202558.2087,444681.686,202658.2087,444581.686,0.0,0.0,0,0,0,270.0,0,0.006001789658217117,0.007163191859225836,0.007801225935314703,1,1,1
2073,1646,202558.2087,444181.686,202658.2087,444081.686,0.0,0.0,0,0,0,2207.6,0,0.04907241055363002,0.058568379068247974,0.06378513472148421,1,1,1
2074,1647,202558.2087,444081.686,202658.2087,443981.686,0.0,0.0,0,0,0,1250.96,0,0.0278074029290492,0.03318839440080426,0.03614452442978252,1,1,1
2076,1645,202558.2087,444281.686,202658.2087,444181.686,0.0,0.0,0,0,0,1478.89,0,0.03287402484311375,0.03923545484700184,0.04273020379065764,1,1,1
2077,1634,202558.2087,445381.686,202658.2087,445281.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2079,1632,202558.2087,445581.686,202658.2087,445481.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
2080,1633,202558.2087,445481.686,202658.2087,445381.686,2.0,0.0,0,0,0,26.0,0,-0.05146607655073158,-0.023929947132331864,-0.047724954773922065,1,1,1
2081,1638,202558.2087,444981.686,202658.2087,444881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2082,1639,202558.2087,444881.686,202658.2087,444781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2083,1636,202558.2087,445181.686,202658.2087,445081.686,0.0,0.0,0,0,0,1439.82,0,0.03200554365071914,0.03819891445463163,0.0416013375043882,1,1,1
2084,1637,202558.2087,445081.686,202658.2087,444981.686,2.0,0.0,0,0,0,27.59,0,-0.051430732678299854,-0.02388776389138309,-0.047679014221191876,1,1,1
2086,1648,202558.2087,443981.686,202658.2087,443881.686,1.0,1.0,0,1,0,3116.98,0,0.14393260536516572,0.1637748327263771,0.15115210149294483,1,1,1
2087,1649,202558.2087,443881.686,202658.2087,443781.686,0.0,0.0,0,0,0,1174.21,0,0.02610133864657452,0.031152190788968772,0.03392695372409584,1,1,1
2088,1610,202558.2087,447781.686,202658.2087,447681.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2089,1611,202558.2087,447681.686,202658.2087,447581.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2090,1608,202558.2087,447981.686,202658.2087,447881.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2091,1609,202558.2087,447881.686,202658.2087,447781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2092,1614,202558.2087,447381.686,202658.2087,447281.686,3.0,1.0,0,0,0,182.14,0,0.034529089469940086,0.06517949487869001,0.017878325243773946,1,1,1
2093,1615,202558.2087,447281.686,202658.2087,447181.686,2.0,0.0,0,0,0,560.38,0,-0.039587423374590605,-0.00975266392591297,-0.032284883976464764,1,1,1
2094,1612,202558.2087,447581.686,202658.2087,447481.686,2.0,0.0,0,0,0,1798.84,0,-0.012057881077866275,0.023104101222149356,0.003498472585942075,1,1,1
2095,1613,202558.2087,447481.686,202658.2087,447381.686,1.0,0.0,0,0,0,1734.03,0,0.012523480448639414,0.03369453786155051,0.025863981396204383,2,1,1
2096,1603,202558.2087,448481.686,202658.2087,448381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2097,1606,202558.2087,448181.686,202658.2087,448081.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2098,1607,202558.2087,448081.686,202658.2087,447981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2099,1604,202558.2087,448381.686,202658.2087,448281.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2100,1605,202558.2087,448281.686,202658.2087,448181.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2101,1626,202558.2087,446181.686,202658.2087,446081.686,1.0,0.0,0,0,0,1091.45,0,-0.0017603343609056063,0.01664667184339741,0.007297641538743196,1,1,1
2102,1627,202558.2087,446081.686,202658.2087,445981.686,1.0,0.0,21,0,0,0.0,0,-0.02602201333298365,-0.010839026966720443,-0.021983017947333695,1,1,1
2103,1624,202558.2087,446381.686,202658.2087,446281.686,0.0,1.0,0,0,0,467.25,0,0.11893279705946246,0.10967316414568296,0.09883040680426759,1,1,1
2104,1625,202558.2087,446281.686,202658.2087,446181.686,1.0,0.0,0,0,0,751.58,0,-0.009315253809565795,0.007629805113045243,-0.00252236830805461,1,1,1
2105,1630,202558.2087,445781.686,202658.2087,445681.686,2.0,0.0,0,0,0,33.0,0,-0.05131047459662966,-0.02374423475079638,-0.047522700768191685,1,1,1
2106,1631,202558.2087,445681.686,202658.2087,445581.686,4.0,0.0,0,0,0,0.0,0,-0.1040880533319346,-0.04923947195607019,-0.09695236787612696,1,1,1
2107,1628,202558.2087,445981.686,202658.2087,445881.686,0.0,0.0,0,0,0,135.98,0,0.0030226791026828274,0.003607595663027885,0.003928928528459604,1,1,1
2108,1629,202558.2087,445881.686,202658.2087,445781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2109,1618,202558.2087,446981.686,202658.2087,446881.686,2.0,0.0,0,0,0,303.25,0,-0.04530312772576604,-0.016574410306515706,-0.03971425147552947,1,1,1
2110,1619,202558.2087,446881.686,202658.2087,446781.686,0.0,0.0,0,0,0,1503.84,0,0.03342863466523418,0.03989738683547474,0.043451094853939484,1,1,1
2111,1616,202558.2087,447181.686,202658.2087,447081.686,1.0,0.0,0,0,0,2375.45,0,0.026781509791504676,0.05071162868504915,0.044396804875573105,2,1,1
2112,1617,202558.2087,447081.686,202658.2087,446981.686,2.0,0.0,0,0,0,165.33,0,-0.04836893079858569,-0.02023347482956914,-0.043699233257005775,1,1,1
2113,1622,202558.2087,446581.686,202658.2087,446481.686,1.0,0.0,0,0,0,1074.25,0,-0.0021426705909846216,0.016190349991624504,0.006800674553234257,1,1,1
2114,1623,202558.2087,446481.686,202658.2087,446381.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2115,1620,202558.2087,446781.686,202658.2087,446681.686,0.0,0.0,0,0,0,247.45,0,0.005500529077503057,0.00656493268727938,0.007149679102568974,1,1,1
2116,1621,202558.2087,446681.686,202658.2087,446581.686,2.0,0.0,0,0,0,2182.71,0,-0.0035248922034225513,0.03328830292215314,0.014589793325902281,1,1,1
2117,1546,202458.2087,445281.686,202558.2087,445181.686,2.0,0.0,0,0,0,190.49,0,-0.0478096529178422,-0.01956597146965017,-0.04297227457355201,1,1,1
2119,1544,202458.2087,445481.686,202558.2087,445381.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
2120,1545,202458.2087,445381.686,202558.2087,445281.686,0.0,0.0,0,0,0,399.63,0,0.008883315559678912,0.010602319861860816,0.01154668118714746,1,1,1
2121,1550,202458.2087,444881.686,202558.2087,444781.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2122,1551,202458.2087,444781.686,202558.2087,444681.686,2.0,0.0,0,0,0,189.76,0,-0.04782587997876997,-0.0195853386180103,-0.04299336677700675,1,1,1
2123,1548,202458.2087,445081.686,202558.2087,444981.686,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,1,1,1
2124,1549,202458.2087,444981.686,202558.2087,444881.686,1.0,0.0,0,0,0,102.18,0,-0.023750669380107264,-0.009598997825403858,-0.021285761353955976,1,1,1
2125,1538,202458.2087,446081.686,202558.2087,445981.686,0.0,1.0,0,0,0,607.81,0,0.12205728429782911,0.11340226876691549,0.10289166723933366,1,1,1
2126,1539,202458.2087,445981.686,202558.2087,445881.686,1.0,0.0,0,0,0,512.48,0,-0.014630171984675843,0.0012864007665974765,-0.009430787275216632,1,1,1
2127,1536,202458.2087,446281.686,202558.2087,446181.686,0.0,0.0,0,0,0,108.5,0,0.0024118302885798412,0.0028785419138000114,0.003134937088820908,1,1,1
2128,1537,202458.2087,446181.686,202558.2087,446081.686,0.0,0.0,0,0,0,324.0,0,0.00720214758986054,0.008595830231071001,0.009361471122377642,1,1,1
2129,1542,202458.2087,445681.686,202558.2087,445581.686,1.0,0.0,0,0,0,0.0,0,-0.02602201333298365,-0.012309867989017547,-0.02423809196903174,1,1,1
2130,1543,202458.2087,445581.686,202558.2087,445481.686,2.0,0.0,0,0,0,0.0,0,-0.0520440266659673,-0.024619735978035094,-0.04847618393806348,1,1,1
2131,1540,202458.2087,445881.686,202558.2087,445781.686,2.0,0.0,0,0,0,702.12,0,-0.03643670609253248,-0.005992253503221599,-0.02818952929471845,1,1,1
2132,1541,202458.2087,445781.686,202558.2087,445681.686,1.0,0.0,0,0,0,123.34,0,-0.02328030690170773,-0.009037615826362307,-0.020674376388062424,1,1,1
2133,1554,202458.2087,444481.686,202558.2087,444381.686,1.0,0.0,0,0,0,4319.35,0,0.06999217244560932,0.10228395703745323,0.10056274226689996,1,1,1
