,id,left,top,right,bottom,CCTV수,교차로수,주차면수,N버스_노선개수,지하철역수,가게면적,음주사고수
1892,1259,202158.2087,447281.686,202258.2087,447181.686,0.0,0.0,0,0,0,623.33,0
1893,1256,202158.2087,447581.686,202258.2087,447481.686,1.0,0.0,0,0,0,0.0,0
1894,1257,202158.2087,447481.686,202258.2087,447381.686,0.0,0.0,0,0,0,64.22,0
1895,1262,202158.2087,446981.686,202258.2087,446881.686,2.0,0.0,0,0,0,390.18,0
1896,1263,202158.2087,446881.686,202258.2087,446781.686,2.0,0.0,0,0,0,0.0,0
1897,1260,202158.2087,447181.686,202258.2087,447081.686,1.0,0.0,0,0,0,329.14,0
1898,1261,202158.2087,447081.686,202258.2087,446981.686,3.0,0.0,0,0,0,181.04,0
1899,1250,202158.2087,448181.686,202258.2087,448081.686,0.0,0.0,0,0,0,0.0,0
1900,1251,202158.2087,448081.686,202258.2087,447981.686,1.0,0.0,0,0,0,0.0,1
1901,1248,202158.2087,448381.686,202258.2087,448281.686,0.0,0.0,0,0,0,0.0,0
1902,1249,202158.2087,448281.686,202258.2087,448181.686,0.0,0.0,0,0,0,0.0,0
1903,1254,202158.2087,447781.686,202258.2087,447681.686,0.0,0.0,0,0,0,0.0,0
1904,1255,202158.2087,447681.686,202258.2087,447581.686,0.0,0.0,0,0,0,0.0,0
1905,1252,202158.2087,447981.686,202258.2087,447881.686,0.0,1.0,0,0,0,130.0,0
1906,1253,202158.2087,447881.686,202258.2087,447781.686,0.0,0.0,0,0,0,0.0,0
1907,1274,202158.2087,445781.686,202258.2087,445681.686,3.0,0.0,0,0,0,111.12,0
1908,1275,202158.2087,445681.686,202258.2087,445581.686,2.0,0.0,0,0,0,281.14,0
1909,1272,202158.2087,445981.686,202258.2087,445881.686,0.0,0.0,0,0,0,0.0,0
1910,1273,202158.2087,445881.686,202258.2087,445781.686,0.0,1.0,0,0,0,96.66,0
1911,1278,202158.2087,445381.686,202258.2087,445281.686,1.0,0.0,0,0,0,312.08,0
1912,1279,202158.2087,445281.686,202258.2087,445181.686,3.0,0.0,0,0,0,3044.87,0
1913,1276,202158.2087,445581.686,202258.2087,445481.686,0.0,0.0,0,0,0,237.8,0
1914,1277,202158.2087,445481.686,202258.2087,445381.686,2.0,0.0,0,0,0,1144.91,1
1915,1266,202158.2087,446581.686,202258.2087,446481.686,1.0,0.0,0,0,0,1043.11,1
1916,1267,202158.2087,446481.686,202258.2087,446381.686,1.0,0.0,0,0,0,1059.83,0
1917,1264,202158.2087,446781.686,202258.2087,446681.686,2.0,0.0,0,0,0,371.51,0
1918,1265,202158.2087,446681.686,202258.2087,446581.686,1.0,0.0,0,0,0,1982.1,0
1919,1270,202158.2087,446181.686,202258.2087,446081.686,0.0,0.0,0,0,0,14.03,0
1920,1271,202158.2087,446081.686,202258.2087,445981.686,0.0,0.0,0,0,0,242.97,0
1921,1268,202158.2087,446381.686,202258.2087,446281.686,0.0,0.0,0,0,0,0.0,0
1922,1269,202158.2087,446281.686,202258.2087,446181.686,1.0,0.0,0,0,0,0.0,0
1923,1247,202158.2087,448481.686,202258.2087,448381.686,0.0,0.0,0,0,0,0.0,0
1924,1192,202058.2087,445081.686,202158.2087,444981.686,0.0,0.0,0,0,0,0.0,1
1925,1186,202058.2087,445681.686,202158.2087,445581.686,0.0,0.0,0,0,0,1277.8,0
1926,1187,202058.2087,445581.686,202158.2087,445481.686,1.0,0.0,0,0,0,1538.69,0
1927,1184,202058.2087,445881.686,202158.2087,445781.686,0.0,0.0,0,0,0,76.0,0
1928,1185,202058.2087,445781.686,202158.2087,445681.686,1.0,0.0,0,0,0,467.61,0
1929,1190,202058.2087,445281.686,202158.2087,445181.686,0.0,0.0,0,4,0,908.73,0
1930,1191,202058.2087,445181.686,202158.2087,445081.686,0.0,0.0,0,0,0,0.0,1
1931,1188,202058.2087,445481.686,202158.2087,445381.686,0.0,0.0,0,0,0,3424.26,0
1932,1189,202058.2087,445381.686,202158.2087,445281.686,2.0,1.0,0,0,0,6364.23,0
1933,1162,202058.2087,448081.686,202158.2087,447981.686,0.0,0.0,0,0,0,0.0,0
1934,1163,202058.2087,447981.686,202158.2087,447881.686,0.0,0.0,0,0,0,0.0,1
1935,1160,202058.2087,448281.686,202158.2087,448181.686,0.0,0.0,0,0,0,0.0,0
1936,1161,202058.2087,448181.686,202158.2087,448081.686,0.0,0.0,0,0,0,0.0,1
1937,1166,202058.2087,447681.686,202158.2087,447581.686,0.0,0.0,0,0,0,0.0,0
1938,1167,202058.2087,447581.686,202158.2087,447481.686,0.0,0.0,0,0,0,0.0,0
1939,1164,202058.2087,447881.686,202158.2087,447781.686,1.0,0.0,0,0,0,0.0,0
1940,1165,202058.2087,447781.686,202158.2087,447681.686,0.0,0.0,0,0,0,0.0,0
1941,1158,202058.2087,448481.686,202158.2087,448381.686,0.0,0.0,0,0,0,0.0,0
1942,1159,202058.2087,448381.686,202158.2087,448281.686,0.0,0.0,0,0,0,0.0,0
1943,1178,202058.2087,446481.686,202158.2087,446381.686,0.0,0.0,0,0,0,902.59,0
1944,1179,202058.2087,446381.686,202158.2087,446281.686,1.0,0.0,0,0,0,136.77,0
1945,1176,202058.2087,446681.686,202158.2087,446581.686,2.0,0.0,0,0,0,3668.85,0
1946,1177,202058.2087,446581.686,202158.2087,446481.686,2.0,0.0,0,0,0,939.61,1
1947,1182,202058.2087,446081.686,202158.2087,445981.686,0.0,0.0,0,0,0,0.0,0
1948,1183,202058.2087,445981.686,202158.2087,445881.686,1.0,0.0,0,0,0,0.0,0
1949,1180,202058.2087,446281.686,202158.2087,446181.686,1.0,0.0,0,0,0,0.0,0
1950,1181,202058.2087,446181.686,202158.2087,446081.686,1.0,0.0,0,0,0,0.0,0
1951,1170,202058.2087,447281.686,202158.2087,447181.686,0.0,1.0,0,0,0,543.85,1
1952,1171,202058.2087,447181.686,202158.2087,447081.686,0.0,0.0,185,0,0,620.9,0
1953,1168,202058.2087,447481.686,202158.2087,447381.686,0.0,0.0,0,0,0,0.0,0
1954,1169,202058.2087,447381.686,202158.2087,447281.686,0.0,0.0,0,0,0,0.0,0
1955,1174,202058.2087,446881.686,202158.2087,446781.686,0.0,0.0,0,0,0,784.24,0
1956,1175,202058.2087,446781.686,202158.2087,446681.686,4.0,0.0,0,0,0,1039.72,0
1957,1172,202058.2087,447081.686,202158.2087,446981.686,2.0,0.0,0,0,0,190.78,0
1958,1173,202058.2087,446981.686,202158.2087,446881.686,4.0,0.0,0,0,0,285.47,1
1959,1354,202258.2087,446681.686,202358.2087,446581.686,0.0,1.0,0,0,0,543.18,1
1960,1355,202258.2087,446581.686,202358.2087,446481.686,0.0,0.0,0,0,0,626.65,0
1961,1352,202258.2087,446881.686,202358.2087,446781.686,2.0,0.0,0,0,0,256.83,0
1962,1353,202258.2087,446781.686,202358.2087,446681.686,4.0,0.0,0,0,0,682.94,0
1963,1358,202258.2087,446281.686,202358.2087,446181.686,0.0,0.0,0,0,0,0.0,0
1964,1359,202258.2087,446181.686,202358.2087,446081.686,0.0,0.0,0,0,0,0.0,0
1965,1356,202258.2087,446481.686,202358.2087,446381.686,1.0,0.0,0,0,0,371.03,0
1966,1357,202258.2087,446381.686,202358.2087,446281.686,1.0,0.0,0,0,0,0.0,0
1967,1346,202258.2087,447481.686,202358.2087,447381.686,1.0,1.0,0,0,0,0.0,0
1968,1347,202258.2087,447381.686,202358.2087,447281.686,1.0,0.0,0,0,0,1085.15,0
1969,1344,202258.2087,447681.686,202358.2087,447581.686,0.0,0.0,0,0,0,0.0,0
1970,1345,202258.2087,447581.686,202358.2087,447481.686,0.0,0.0,18,0,0,0.0,0
1971,1350,202258.2087,447081.686,202358.2087,446981.686,3.0,0.0,0,0,0,798.93,0
1972,1351,202258.2087,446981.686,202358.2087,446881.686,4.0,0.0,26,0,0,89.74,0
1973,1348,202258.2087,447281.686,202358.2087,447181.686,0.0,0.0,0,0,0,1373.9,0
1974,1349,202258.2087,447181.686,202358.2087,447081.686,1.0,0.0,38,0,0,114.96,0
1975,1370,202258.2087,445081.686,202358.2087,444981.686,0.0,0.0,0,0,0,784.58,0
1976,1371,202258.2087,444981.686,202358.2087,444881.686,1.0,0.0,0,0,0,3456.86,0
1977,1368,202258.2087,445281.686,202358.2087,445181.686,2.0,0.0,0,0,0,393.07,0
1978,1369,202258.2087,445181.686,202358.2087,445081.686,2.0,0.0,0,0,0,1912.76,0
1979,1374,202258.2087,444681.686,202358.2087,444581.686,1.0,2.0,0,4,0,514.38,1
1980,1375,202258.2087,444581.686,202358.2087,444481.686,0.0,0.0,0,0,0,0.0,0
1981,1372,202258.2087,444881.686,202358.2087,444781.686,1.0,0.0,0,0,0,1960.77,0
1982,1373,202258.2087,444781.686,202358.2087,444681.686,0.0,0.0,0,4,0,2978.24,0
1983,1362,202258.2087,445881.686,202358.2087,445781.686,0.0,0.0,0,0,0,0.0,0
1984,1363,202258.2087,445781.686,202358.2087,445681.686,2.0,0.0,0,0,0,0.0,0
1985,1360,202258.2087,446081.686,202358.2087,445981.686,1.0,0.0,0,0,0,328.45,0
1986,1361,202258.2087,445981.686,202358.2087,445881.686,0.0,0.0,0,0,0,373.3,0
1987,1366,202258.2087,445481.686,202358.2087,445381.686,1.0,0.0,192,0,0,71.04,0
1988,1367,202258.2087,445381.686,202358.2087,445281.686,1.0,0.0,0,0,0,842.93,0
1989,1364,202258.2087,445681.686,202358.2087,445581.686,0.0,0.0,0,0,0,295.99,0
1990,1365,202258.2087,445581.686,202358.2087,445481.686,3.0,0.0,0,0,0,558.94,1
1991,1338,202258.2087,448281.686,202358.2087,448181.686,0.0,0.0,0,0,0,0.0,1
1992,1339,202258.2087,448181.686,202358.2087,448081.686,0.0,0.0,0,0,0,0.0,0
1993,1336,202258.2087,448481.686,202358.2087,448381.686,0.0,0.0,0,0,0,0.0,0
1994,1337,202258.2087,448381.686,202358.2087,448281.686,0.0,0.0,0,0,0,0.0,0
1995,1342,202258.2087,447881.686,202358.2087,447781.686,0.0,0.0,0,0,0,0.0,0
1996,1343,202258.2087,447781.686,202358.2087,447681.686,0.0,0.0,0,0,0,0.0,0
1997,1340,202258.2087,448081.686,202358.2087,447981.686,0.0,0.0,0,0,0,0.0,0
1998,1341,202258.2087,447981.686,202358.2087,447881.686,0.0,0.0,0,0,0,0.0,0
1999,1282,202158.2087,444981.686,202258.2087,444881.686,1.0,0.0,0,0,0,1042.86,0
2000,1283,202158.2087,444881.686,202258.2087,444781.686,0.0,0.0,0,0,0,0.0,1
2001,1280,202158.2087,445181.686,202258.2087,445081.686,2.0,0.0,0,0,0,2992.87,0
2002,1281,202158.2087,445081.686,202258.2087,444981.686,1.0,1.0,0,0,2,547.92,3
2003,1284,202158.2087,444781.686,202258.2087,444681.686,0.0,0.0,0,0,0,0.0,0
2004,1514,202458.2087,448481.686,202558.2087,448381.686,0.0,0.0,0,0,0,0.0,0
2005,1515,202458.2087,448381.686,202558.2087,448281.686,0.0,0.0,0,0,0,0.0,0
2006,1518,202458.2087,448081.686,202558.2087,447981.686,0.0,0.0,0,0,0,79.2,0
2007,1519,202458.2087,447981.686,202558.2087,447881.686,0.0,0.0,0,0,0,0.0,0
2008,1516,202458.2087,448281.686,202558.2087,448181.686,0.0,0.0,0,0,0,0.0,0
2009,1517,202458.2087,448181.686,202558.2087,448081.686,0.0,0.0,0,0,0,550.77,0
2010,1530,202458.2087,446881.686,202558.2087,446781.686,2.0,0.0,0,0,0,3461.31,0
2011,1531,202458.2087,446781.686,202558.2087,446681.686,2.0,1.0,0,0,0,0.0,1
2012,1528,202458.2087,447081.686,202558.2087,446981.686,1.0,0.0,0,0,0,311.53,0
2013,1529,202458.2087,446981.686,202558.2087,446881.686,1.0,1.0,0,0,0,717.93,0
2014,1534,202458.2087,446481.686,202558.2087,446381.686,0.0,0.0,0,0,0,145.2,0
2015,1535,202458.2087,446381.686,202558.2087,446281.686,0.0,0.0,0,0,0,438.64,0
2016,1532,202458.2087,446681.686,202558.2087,446581.686,2.0,0.0,0,0,0,787.58,1
2017,1533,202458.2087,446581.686,202558.2087,446481.686,0.0,0.0,0,0,0,874.29,0
2018,1522,202458.2087,447681.686,202558.2087,447581.686,1.0,0.0,0,0,0,0.0,0
2019,1523,202458.2087,447581.686,202558.2087,447481.686,1.0,1.0,0,0,1,0.0,0
2020,1520,202458.2087,447881.686,202558.2087,447781.686,0.0,0.0,0,0,0,151.41,0
2021,1521,202458.2087,447781.686,202558.2087,447681.686,0.0,0.0,0,0,0,0.0,0
2022,1526,202458.2087,447281.686,202558.2087,447181.686,1.0,0.0,0,0,0,0.0,1
2023,1527,202458.2087,447181.686,202558.2087,447081.686,0.0,1.0,0,0,0,707.54,1
2024,1524,202458.2087,447481.686,202558.2087,447381.686,1.0,1.0,0,0,0,470.87,0
2025,1525,202458.2087,447381.686,202558.2087,447281.686,1.0,0.0,0,0,0,3329.95,0
2026,1450,202358.2087,445981.686,202458.2087,445881.686,0.0,1.0,0,0,0,0.0,1
2027,1451,202358.2087,445881.686,202458.2087,445781.686,1.0,0.0,0,0,0,36.84,0
2028,1448,202358.2087,446181.686,202458.2087,446081.686,1.0,0.0,0,0,0,0.0,0
2029,1449,202358.2087,446081.686,202458.2087,445981.686,1.0,0.0,0,0,0,0.0,0
2030,1454,202358.2087,445581.686,202458.2087,445481.686,4.0,0.0,0,0,0,389.44,0
2031,1455,202358.2087,445481.686,202458.2087,445381.686,1.0,0.0,0,0,0,339.0,0
2032,1452,202358.2087,445781.686,202458.2087,445681.686,4.0,0.0,0,0,0,369.88,0
2033,1453,202358.2087,445681.686,202458.2087,445581.686,0.0,0.0,0,0,0,248.13,0
2034,1442,202358.2087,446781.686,202458.2087,446681.686,1.0,0.0,0,0,0,218.92,0
2035,1443,202358.2087,446681.686,202458.2087,446581.686,0.0,0.0,0,0,0,1152.16,1
2036,1440,202358.2087,446981.686,202458.2087,446881.686,0.0,0.0,0,0,0,569.65,0
2037,1441,202358.2087,446881.686,202458.2087,446781.686,2.0,0.0,0,0,0,1139.18,0
2038,1446,202358.2087,446381.686,202458.2087,446281.686,1.0,0.0,0,0,0,306.69,0
2039,1447,202358.2087,446281.686,202458.2087,446181.686,1.0,0.0,0,0,0,246.22,0
2040,1444,202358.2087,446581.686,202458.2087,446481.686,0.0,0.0,0,0,0,350.28,0
2041,1445,202358.2087,446481.686,202458.2087,446381.686,1.0,0.0,0,0,0,290.75,0
2042,1466,202358.2087,444381.686,202458.2087,444281.686,0.0,0.0,0,0,0,0.0,0
2043,1467,202358.2087,444281.686,202458.2087,444181.686,0.0,1.0,0,1,0,0.0,0
2044,1464,202358.2087,444581.686,202458.2087,444481.686,1.0,0.0,0,0,0,4418.85,0
2045,1465,202358.2087,444481.686,202458.2087,444381.686,3.0,0.0,0,0,0,2009.42,0
2046,1458,202358.2087,445181.686,202458.2087,445081.686,0.0,0.0,0,0,0,395.56,0
2047,1459,202358.2087,445081.686,202458.2087,444981.686,1.0,0.0,0,0,0,0.0,0
2048,1456,202358.2087,445381.686,202458.2087,445281.686,3.0,0.0,0,0,0,450.81,0
2049,1457,202358.2087,445281.686,202458.2087,445181.686,1.0,0.0,0,0,0,417.88,0
2050,1462,202358.2087,444781.686,202458.2087,444681.686,3.0,0.0,0,0,0,3703.63,0
2051,1463,202358.2087,444681.686,202458.2087,444581.686,1.0,0.0,0,0,0,4744.06,0
2052,1460,202358.2087,444981.686,202458.2087,444881.686,1.0,0.0,0,0,0,265.42,0
2053,1461,202358.2087,444881.686,202458.2087,444781.686,1.0,0.0,0,0,0,2345.82,0
2054,1434,202358.2087,447581.686,202458.2087,447481.686,0.0,0.0,344,0,0,1604.92,1
2055,1435,202358.2087,447481.686,202458.2087,447381.686,1.0,0.0,0,0,0,618.92,0
2056,1432,202358.2087,447781.686,202458.2087,447681.686,0.0,0.0,0,0,0,0.0,0
2057,1433,202358.2087,447681.686,202458.2087,447581.686,0.0,0.0,0,0,0,0.0,0
2058,1438,202358.2087,447181.686,202458.2087,447081.686,1.0,0.0,0,0,0,2710.79,0
2059,1439,202358.2087,447081.686,202458.2087,446981.686,1.0,0.0,0,0,0,2120.32,0
2060,1436,202358.2087,447381.686,202458.2087,447281.686,0.0,0.0,0,0,0,1783.49,0
2061,1437,202358.2087,447281.686,202458.2087,447181.686,0.0,0.0,0,0,0,3074.79,0
2062,1426,202358.2087,448381.686,202458.2087,448281.686,0.0,0.0,0,0,0,0.0,0
2063,1427,202358.2087,448281.686,202458.2087,448181.686,0.0,0.0,0,0,0,0.0,0
2064,1425,202358.2087,448481.686,202458.2087,448381.686,0.0,0.0,0,0,0,0.0,0
2065,1430,202358.2087,447981.686,202458.2087,447881.686,0.0,0.0,140,0,0,0.0,0
2066,1431,202358.2087,447881.686,202458.2087,447781.686,1.0,1.0,0,0,0,0.0,0
2067,1428,202358.2087,448181.686,202458.2087,448081.686,0.0,0.0,0,0,0,0.0,0
2068,1429,202358.2087,448081.686,202458.2087,447981.686,2.0,0.0,0,0,0,0.0,0
2069,1642,202558.2087,444581.686,202658.2087,444481.686,1.0,0.0,0,0,0,1174.06,0
2070,1643,202558.2087,444481.686,202658.2087,444381.686,1.0,0.0,0,0,0,5036.75,0
2071,1640,202558.2087,444781.686,202658.2087,444681.686,2.0,0.0,0,0,0,0.0,0
2072,1641,202558.2087,444681.686,202658.2087,444581.686,0.0,0.0,0,0,0,270.0,0
2073,1646,202558.2087,444181.686,202658.2087,444081.686,0.0,0.0,0,0,0,2207.6,0
2074,1647,202558.2087,444081.686,202658.2087,443981.686,0.0,0.0,0,0,0,1250.96,0
2075,1644,202558.2087,444381.686,202658.2087,444281.686,0.0,0.0,0,8,0,948.13,1
2076,1645,202558.2087,444281.686,202658.2087,444181.686,0.0,0.0,0,0,0,1478.89,0
2077,1634,202558.2087,445381.686,202658.2087,445281.686,1.0,0.0,0,0,0,0.0,0
2078,1635,202558.2087,445281.686,202658.2087,445181.686,1.0,0.0,0,0,0,1625.24,2
2079,1632,202558.2087,445581.686,202658.2087,445481.686,2.0,0.0,0,0,0,0.0,0
2080,1633,202558.2087,445481.686,202658.2087,445381.686,2.0,0.0,0,0,0,26.0,0
2081,1638,202558.2087,444981.686,202658.2087,444881.686,0.0,0.0,0,0,0,0.0,0
2082,1639,202558.2087,444881.686,202658.2087,444781.686,0.0,0.0,0,0,0,0.0,0
2083,1636,202558.2087,445181.686,202658.2087,445081.686,0.0,0.0,0,0,0,1439.82,0
2084,1637,202558.2087,445081.686,202658.2087,444981.686,2.0,0.0,0,0,0,27.59,0
2085,1650,202558.2087,443781.686,202658.2087,443681.686,0.0,1.0,0,0,0,0.0,1
2086,1648,202558.2087,443981.686,202658.2087,443881.686,1.0,1.0,0,1,0,3116.98,0
2087,1649,202558.2087,443881.686,202658.2087,443781.686,0.0,0.0,0,0,0,1174.21,0
2088,1610,202558.2087,447781.686,202658.2087,447681.686,0.0,0.0,0,0,0,0.0,0
2089,1611,202558.2087,447681.686,202658.2087,447581.686,0.0,0.0,0,0,0,0.0,0
2090,1608,202558.2087,447981.686,202658.2087,447881.686,0.0,0.0,0,0,0,0.0,0
2091,1609,202558.2087,447881.686,202658.2087,447781.686,0.0,0.0,0,0,0,0.0,0
2092,1614,202558.2087,447381.686,202658.2087,447281.686,3.0,1.0,0,0,0,182.14,0
2093,1615,202558.2087,447281.686,202658.2087,447181.686,2.0,0.0,0,0,0,560.38,0
2094,1612,202558.2087,447581.686,202658.2087,447481.686,2.0,0.0,0,0,0,1798.84,0
2095,1613,202558.2087,447481.686,202658.2087,447381.686,1.0,0.0,0,0,0,1734.03,0
2096,1603,202558.2087,448481.686,202658.2087,448381.686,0.0,0.0,0,0,0,0.0,0
2097,1606,202558.2087,448181.686,202658.2087,448081.686,1.0,0.0,0,0,0,0.0,0
2098,1607,202558.2087,448081.686,202658.2087,447981.686,0.0,0.0,0,0,0,0.0,0
2099,1604,202558.2087,448381.686,202658.2087,448281.686,0.0,0.0,0,0,0,0.0,0
2100,1605,202558.2087,448281.686,202658.2087,448181.686,0.0,0.0,0,0,0,0.0,0
2101,1626,202558.2087,446181.686,202658.2087,446081.686,1.0,0.0,0,0,0,1091.45,0
2102,1627,202558.2087,446081.686,202658.2087,445981.686,1.0,0.0,21,0,0,0.0,0
2103,1624,202558.2087,446381.686,202658.2087,446281.686,0.0,1.0,0,0,0,467.25,0
2104,1625,202558.2087,446281.686,202658.2087,446181.686,1.0,0.0,0,0,0,751.58,0
2105,1630,202558.2087,445781.686,202658.2087,445681.686,2.0,0.0,0,0,0,33.0,0
2106,1631,202558.2087,445681.686,202658.2087,445581.686,4.0,0.0,0,0,0,0.0,0
2107,1628,202558.2087,445981.686,202658.2087,445881.686,0.0,0.0,0,0,0,135.98,0
2108,1629,202558.2087,445881.686,202658.2087,445781.686,0.0,0.0,0,0,0,0.0,0
2109,1618,202558.2087,446981.686,202658.2087,446881.686,2.0,0.0,0,0,0,303.25,0
2110,1619,202558.2087,446881.686,202658.2087,446781.686,0.0,0.0,0,0,0,1503.84,0
2111,1616,202558.2087,447181.686,202658.2087,447081.686,1.0,0.0,0,0,0,2375.45,0
2112,1617,202558.2087,447081.686,202658.2087,446981.686,2.0,0.0,0,0,0,165.33,0
2113,1622,202558.2087,446581.686,202658.2087,446481.686,1.0,0.0,0,0,0,1074.25,0
2114,1623,202558.2087,446481.686,202658.2087,446381.686,0.0,0.0,0,0,0,0.0,0
2115,1620,202558.2087,446781.686,202658.2087,446681.686,0.0,0.0,0,0,0,247.45,0
2116,1621,202558.2087,446681.686,202658.2087,446581.686,2.0,0.0,0,0,0,2182.71,0
2117,1546,202458.2087,445281.686,202558.2087,445181.686,2.0,0.0,0,0,0,190.49,0
2118,1547,202458.2087,445181.686,202558.2087,445081.686,1.0,1.0,0,0,0,2229.51,1
2119,1544,202458.2087,445481.686,202558.2087,445381.686,2.0,0.0,0,0,0,0.0,0
2120,1545,202458.2087,445381.686,202558.2087,445281.686,0.0,0.0,0,0,0,399.63,0
2121,1550,202458.2087,444881.686,202558.2087,444781.686,0.0,0.0,0,0,0,0.0,0
2122,1551,202458.2087,444781.686,202558.2087,444681.686,2.0,0.0,0,0,0,189.76,0
2123,1548,202458.2087,445081.686,202558.2087,444981.686,0.0,0.0,0,0,0,0.0,0
2124,1549,202458.2087,444981.686,202558.2087,444881.686,1.0,0.0,0,0,0,102.18,0
2125,1538,202458.2087,446081.686,202558.2087,445981.686,0.0,1.0,0,0,0,607.81,0
2126,1539,202458.2087,445981.686,202558.2087,445881.686,1.0,0.0,0,0,0,512.48,0
2127,1536,202458.2087,446281.686,202558.2087,446181.686,0.0,0.0,0,0,0,108.5,0
2128,1537,202458.2087,446181.686,202558.2087,446081.686,0.0,0.0,0,0,0,324.0,0
2129,1542,202458.2087,445681.686,202558.2087,445581.686,1.0,0.0,0,0,0,0.0,0
2130,1543,202458.2087,445581.686,202558.2087,445481.686,2.0,0.0,0,0,0,0.0,0
2131,1540,202458.2087,445881.686,202558.2087,445781.686,2.0,0.0,0,0,0,702.12,0
2132,1541,202458.2087,445781.686,202558.2087,445681.686,1.0,0.0,0,0,0,123.34,0
2133,1554,202458.2087,444481.686,202558.2087,444381.686,1.0,0.0,0,0,0,4319.35,0
2134,1555,202458.2087,444381.686,202558.2087,444281.686,0.0,0.0,0,0,0,1210.65,0
2135,1552,202458.2087,444681.686,202558.2087,444581.686,1.0,0.0,0,0,0,1780.88,0
2136,1553,202458.2087,444581.686,202558.2087,444481.686,0.0,0.0,0,0,0,6314.05,1
2137,1558,202458.2087,444081.686,202558.2087,443981.686,0.0,0.0,0,1,0,0.0,0
2138,1559,202458.2087,443981.686,202558.2087,443881.686,0.0,0.0,0,0,0,0.0,0
2139,1556,202458.2087,444281.686,202558.2087,444181.686,0.0,0.0,0,0,1,1454.82,0
2140,1557,202458.2087,444181.686,202558.2087,444081.686,0.0,0.0,0,0,1,1070.58,0
2141,1786,202758.2087,447981.686,202858.2087,447881.686,1.0,0.0,0,0,0,0.0,0
2142,1787,202758.2087,447881.686,202858.2087,447781.686,0.0,0.0,0,0,0,0.0,0
2143,1784,202758.2087,448181.686,202858.2087,448081.686,0.0,0.0,0,0,0,0.0,0
2144,1785,202758.2087,448081.686,202858.2087,447981.686,0.0,0.0,0,0,0,0.0,0
2145,1790,202758.2087,447581.686,202858.2087,447481.686,0.0,0.0,0,0,0,336.83,0
2146,1791,202758.2087,447481.686,202858.2087,447381.686,1.0,0.0,0,0,0,138.87,0
2147,1788,202758.2087,447781.686,202858.2087,447681.686,0.0,0.0,0,0,0,0.0,0
2148,1789,202758.2087,447681.686,202858.2087,447581.686,2.0,0.0,0,0,0,1242.03,0
2149,1782,202758.2087,448381.686,202858.2087,448281.686,0.0,0.0,0,0,0,0.0,0
2150,1783,202758.2087,448281.686,202858.2087,448181.686,0.0,0.0,0,0,0,0.0,1
2151,1781,202758.2087,448481.686,202858.2087,448381.686,0.0,0.0,0,0,0,0.0,0
2152,1738,202658.2087,443881.686,202758.2087,443781.686,0.0,0.0,0,0,0,1174.95,0
2153,1739,202658.2087,443781.686,202758.2087,443681.686,0.0,0.0,0,0,0,380.35,0
2154,1736,202658.2087,444081.686,202758.2087,443981.686,0.0,0.0,0,0,0,2606.9,0
2155,1737,202658.2087,443981.686,202758.2087,443881.686,3.0,0.0,0,0,0,5289.06,1
